job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
博物馆策划,"五险一金,弹性工作",其他,"1、 与客户进行前期策展沟通，了解客户的目标与需求。负责为博物馆、主题馆项目的新建、重建、改造提升等方面提供策展服务。,2、 根据客户需求，对项目进行资料整理、实时跟踪、项目分析；编制项目计划书、展陈策划意向书、展馆策划案、文本大纲的编纂等内容。,3、 与客户及设计师充分沟通，对项目提供建设性建议及方向，完成方案全局性的策展及落地跟踪工作。,4、 深入项目，进行展陈策划工作，包括展览资料搜集整理，展览大纲撰写，配合甲方进行展品征集、大纲修订等工作。,1、 具有良好的逻辑思维、沟通协调、语言表达和文字写作能力，能准确理解客户意图和把握创作方向，能独立完成文案撰写。,2、 善于沟通，关注用户体验细节，有较强的理解能力与出色的沟通能力，同时具备优秀的汇报能力；具有极强的责任心，团队协作能力、执行能力及迅速响应能力。,3、 研究生及以上学历，博物馆学、历史、中文、汉语言学专业；,4、 精通office相关设计软件，具有较强的PPT方案排版能力。,5、 ,展览/展示/博物馆设计",上海风语筑文化科技股份有限公司,上市公司,1000-5000人,"家居/室内设计/装潢,建筑/建材/工程",文化创意与科技创新相融合是新常态下经济发展的双核引擎，风语筑，一家具有独特气质和创新态度的高科技企业，正在引领中国文化创意产业的新方向。一、展示领域的行业龙头上海风语筑展示股份有限公司是中国展览展示行业龙头企业，国内上市企业（证券代码：603466），首创“设计领衔?跨界总包”经营理念，以定制化设计为核心，利用数字化展示手段，重新定义主题文化展示领域。将策划创意、空间装饰、互动科技、软件开发、数字CG、影视制作、系统集成、舞美灯光、平面设计、建筑模型等行业进行跨界整合，打造中国展览展示行业设计施工全产业链模式。风语筑已经成长为一家业务覆盖全国各地，占据主流城市市场的一家平台型文化企业。目前已打造了超过400逾座主题展示馆，包括17个省会馆、城市馆、博物馆、科技馆、园区馆、企业馆、纪念馆等各类型主题空间。城市考察***站——杭州城市馆；最具人气文化热点——长沙城市馆；复合型城市文化地标——广州城市馆；国家新区前沿窗口——舟山群岛新区馆、珠海横琴自贸区馆；敬畏历史，文化复兴——呼和浩特市非遗馆；智慧城市建设大数据应用——海南三亚智慧旅游体验中心世代传承工匠精神——珠三角工匠精神展示馆；上海之根、海派之源——上海松江广富林文化展示馆；科普教育的创新阵地——常德市科技馆主题鲜明的文化展示——成吉思汗陵博物馆；述说城市，追忆人文——广州新地方志馆；记载城市交通发展的足迹——青岛地铁博物馆；特色小镇的个性表达——宁海汽车小镇展示馆；同时助力华为、中车等大型企业布局一带一路，为各行业企业进行积极的品牌推广，增加核心竞争力；极限打造632米、世界第二高的上海中心观光体验厅，开启上海之巅登塔之旅。公司凭借强大的实力成功取得中国展览工程设计施工一级资质，作品多次被时代建筑、室内《id+c》等专业媒体竞相报道，先后获得金堂奖、筑巢奖、中国建筑学会室内设计分会年度大奖、中国室内装饰设计协会奖、艾特奖。二、打开梦想的创新基因公司现拥有10项实用新型专利、1项外观设计专利和86项软件著作权。从二次元到8K图像，从VR到裸眼3D，从AR增强现实到3D打印，从MR到全息影像，风语筑正用黑科技刷新数字时代全新感官体验。近20000平米自主产权的风语筑创意大楼，从达芬奇调色到云渲染农场、从专业录音棚到绿背摄影棚、从动作捕捉系统到AI人工智能、从触屏互动到人脸识别系统，风语筑正打造世界级创意设计与跨界融合的创新平台，成为中国展览行业数字创意核心基地。2014年，675人；2015年，794人；2016年，1015人；不断增长的年轻活力团队，从工匠精神到国际大师，跨界式发展，从建筑师好声音到马拉松，风语筑用正能量致敬中国梦！三、优质团队的不断进取风语筑创始人李晖先生毕业于同济大学建筑系，以其深厚的专业积累将主题文化展示跨界融合，于2003年创立风语筑，并于2015年进行股份制改制。同时作为公司核心员工持股平台的励构投资，汇聚行业专家、技术先锋与创意达人，共筑风语筑人才战略高地。公司股东层面还引入了前NBA篮球巨星姚明及知名投资机构宏鹰资本和鼎晖投资，借力文化资本，不断深耕开拓，砥砺前行。2015年、2016年公司营业收入分别为10.19亿元及12.27亿元，增长率为20.46%；净利润分别为0.65亿元及1.12亿元，增幅达71.26%；规模远超行业内其他公司。2017年更加惊艳，风语筑上半年度中标金额累计超过2016年全年，上半年营业收入7.7亿元，净利润0.9亿元，截止至2017年7月公司尚未开工及在建项目订单为38.18亿。四、充满想象的未来已来站在上市公司这个新的平台之上，我们以责任和情怀迎接未来，充分利用募投资金，凭借顶尖的设计研发团队，保持活力和激情，致力于开发更多创新技术，将数字化展示的科技体验带到更广泛的主题空间领域，颠覆现实世界与虚拟世界的感知，引领市场的数字化体验趋势。风语筑的未来已来，好玩的时候才刚刚开始！,15000.0,20000.0,17500.0,上海,5-7年经验,硕士
开发拓展经理/市场开发经理/地产商务拓展经理,"弹性工作,包住宿,专业培训,绩效奖金,五险一金,带薪年假,节日福利","房产项目配套工程师,招商/租赁/租售","岗位职责：,1.以公司战略为导向，与开发企业建立联系，获取到符合公司经营需要的地产项目。,2.针对项目进行市场调研、信息搜集等，给予项目经营建议。,3.负责城市圈层资源的拓展与整合。,3.负责公司项目的商务谈判及签约；及时跟踪及处理合作伙伴反馈，保障项目顺利进展。,4.建立并维护与地产企业的合作关系，拜访跟进。 5.与公司内部前台营运部门及中台职能部门沟通，协调整体目标工作进展；负责本部门相关文档管理、订单处理等组织协调性事务。,任职资格：,1、3-5年地产上下游工作经验，聪明热情好学，形象气质佳，语音表达能力及文字水平优。,2、具有良好的商务沟通技巧，能够跟进项目沟通洽谈，合作回款等进度。,3、聪明勤奋、性格坚韧、思维敏捷，具备良好的应变及理解能力，善于沟通，情商高。 ,4、对当下大市场经济有一定的认知，懂得业务逻辑。,5、本科及以上学历。,6、有地产媒体、广告策划、活动公司、规划设计、装饰行业经验优先。 工作地点：上海，能适应短途出差。,职位投放分类：,广告媒体-广告公关/媒体传媒/广告策划/活动策展、房地产建筑-建筑工程/规划设计",上海轩天置业有限公司,民营公司,1000-5000人,"房地产,物业管理/商业中心",上海轩天成立于2014年3月，是一家以新房为主，集代理销售、顾问策划、资产管理、商业管理服务于一体的新型房产总代公司。在营销策略方面打破“坐销”的传统房地产经营模式，以专业的“行销”成功取得市场的认可。基于客户价值，坚持将“服务做到极致”的经营理念，在竞争激烈的房地产市场成功突围，在短时间内取得了惊人业绩。截至2018年底，公司去库存基金总量已超过2亿元，易好房系统在线注册渠道约3.2万家，注册经纪人约30万名，轩天成为长三角区域领先的房地产全案代理服务商，目前轩天服务过的甲方有万科、保利、首创、世茂等公司，累计服务项目202个，帮助超过3万个家庭找到幸福居所，销售额突破500亿，累计发放佣金超过20亿元。       在互联网+的时代背景下，2015年轩天与易好房网络科技有限公司达成战略合作，联合推出易好房经纪人App，彻底打通房产供应链全部环节，实现从项目到客户信息流的全透明。从源头杜绝房地产交易环节的隐患，真正做到“还经纪人一片蓝天”的光辉愿景。     “成就创业伙伴，缔造品牌价值”为使命，立志打破传统销售代理行业瓶颈，不断优化升级，成为全球***的综合型地产服务商，尽己所能推动房地产行业可持续发展。,20000.0,25000.0,22500.0,上海-长宁区,3-4年经验,大专
商务经理/总监,"五险一金,员工旅游,交通补贴,餐饮补贴,周末双休,全勤奖,节日福利,绩效奖金,加班补贴,带薪年假",商务经理,,深圳丝路数字视觉股份有限公司,上市公司,1000-5000人,"影视/媒体/艺术/文化传播,公关/市场推广/会展",【关于丝路视觉科技股份有限公司】丝路，中国CG行业***股，证券代码：300556 。愿景：用数字定义你的视界使命：创造超乎想象的视觉体验丝路视觉立足于视觉科技及应用行业，以CG技术为核心，以“为客户创造超乎想象的视觉体验”为使命，为各行业提供***的数字视觉创意与展示技术整体解决方案，依托“文化+科技+资本”的战略，广泛链接全球顶尖权威机构 Siggraph的世界级资源，融入企业发展，力争成为数字视觉科技与应用领域的影响全球的中国力量。   【主营业务】设计可视化 | 视觉营销 | 展览展示 | 数字舞美 | CG培训 | 渲染农场【企业荣誉】国家高新技术企业国家重点动漫企业国家会展产业“金手指”奖中国展览馆协会展览工程一级资质 【学术荣誉】北京大学生电影节推荐视觉艺术机构《2050北京新景象》荣登《时尚先生》杂志作品多次被Autodesk 2009-2011 showreel 收录作品多次被《CGM数字娱乐技术杂志》收录作品多次被《CG World时代漫游-32d杂志》收录多项作品入围“中国数码艺术专业委员会奖”【事业部介绍】设计可视化事业部主要通过数字技术，对建筑或规划设计建成的效果进行静态或动态的表达或呈现 。数字营销事业部致力于数字创意领域。为地产、商业、政府、文旅等客户建立数字创意体验。如影视动画、产品动画、形象宣传片、VR互动、APP交互、舞美创意、展览展示空间体验等。展览展示事业部紧扣国家发展战略，为国家发展及各城市战略提供数字化展览展示的整体解决方案；从城市规划馆为起点，向城市整体品味生活呈现提供整体解决方案。X实验室创意媒体中心，体验设计，专为各个领域的客户策划、设计、建造并布置展示项目，我们致力为参观者创造生动的参观环境，提供丰富有益的资讯，并与观众进行有效互动，让参观者拥有独特的体验，使人与人之间更加紧密，触动心灵，活跃思维，手脑并用。,15000.0,30000.0,22500.0,深圳,3-4年经验,大专
展览策划/展览主管（艺术教育博物馆）,"五险一金,员工旅游,餐饮补贴,专业培训,年终奖金,定期体检,绩效奖金","活动策划,展览/展示/店面设计","1、协助并负责博物馆展览项目的策划、统筹、执行工作 ，包括但不限于运输、保险、画册、视觉、布展、外部机构／艺术家协调沟通等；,2、协助完成项目资料收集，艺术家信息整理以及相关文本撰写，参与博物馆艺术家档案库及资源共建；,3、协落实展览，包括学术定位、策展报告、导览方案、出版物、文献方案、巡展方案、预算计划与执行等；,4、协助公教部门策划与展览相关联的活动及讲解词撰写；,5、落实街道、社区、企业、学校等社会群众文化、教育、艺术互动活动；     ,岗位要求：,1、25-35岁，艺术类本科以上学历，3年及以上博物馆、展览馆、美术馆工作经历，有海外留学背景者优先；,2、优秀的中文口头表达能力，英语优秀者优先；,3、具有良好的团队合作精神，高度的责任感和敬业精神，能承受较强的工作压力；,4、具备美术研究、艺术审美、展览策划等专业能力；,5、熟识各类文书类办公软件，熟识设计类专业软件者优先考虑；          6、注重细节和质量，并能独立高效地完成交办工作。     ,职位亮点： ,1、让您拥有一份可以为之奋斗终身的具有社会责任感和使命感的美育事业；,2、博物馆福利待遇优厚，广阔的职业发展平台，晋升通道宽，员工定期免费享受国内外行业最优标杆企业的各种专业培训；,3、博物馆管理规范，对员工关怀无上限，社保+公积金+各类员工福利，传统节日为员工提供丰富的各类节日礼品； ,4、获得高端的优质人脉，还有机会和国内外艺术大咖一起参加活动；,5、欢乐，荣誉感强的大家庭，轻松和谐的办公氛围，丰富的大小型各类团建活动，拥有豪华视觉享受的年终尾牙盛宴。 , 有意者可将应聘材料电子版(含照片，学历证书和相关资历证书)发送至招聘邮箱，博物馆人力资源部收到资料审阅后将尽快安排并通知面试。谢绝未预约登门！     ",华茂集团股份有限公司,民营公司,1000-5000人,多元化业务集团公司,中国工业企业500强—华茂集团系以华茂集团股份有限公司为核心企业，由其全资、直接或间接控股的成员企业依法组成的企业集团。集团拥有二十多家全资和控股子公司，现有员工2300多名，集团经营规模、综合经济效益等连续多年列全国同行首位，先后跻身于“中国最具竞争力文化用品制造业10强企业”、“全国文化用品制造行业效益十佳企业***名”等荣誉称号，是中国质量、服务、信誉AAA级企业。华茂集团创立于1971年，现已发展成为以文教产业和教育事业为核心，集“教育、科研、工业、旅游、地产、贸易”于一体的大型民营企业集团。    海纳百川，有容乃大，华茂期待各类精英人才加盟，共创伟业，共谋发展。    有意者请以电子邮件形式发送简历，在主题行请注明应聘岗位。多谢合作！详情请参阅集团网站：   http://www.huamao.com 企业使命“育人为本，支教为荣”作为企业宗旨 ；“开拓、创新、求精、务实”的企业风格 ；企业经营理念“以社会效益带动经济效益”作为核心的经营理念应聘说明：1、应聘者请将简历发至公司邮箱：hr@huamao.com。邮件主题统一采用“姓名+应聘职位”。因每天收到的简历很多，合适者一般在一周内联系，不合适者恕不一一通知，敬请谅解。2、应聘者前来面试时请带上个人简历、身份证、学历学位证书原件。3、未邀请面试或面试不合适者，其资料将被存入本公司人才库，作为储备人才，本公司对所有应聘者的资料予以保密。公司乘车路线：1、汽车南站乘坐7路公交车，在“望童路（华茂集团）”一站下车，再往回走150米，即可看到广告牌“华茂集团”，顺着广告牌进来便可。2、西门口坐238路或黄鹂新村坐512路，在“望春工业区”一站下车，然后过桥直接往前200米，即可看到广告牌“华茂集团”，顺着广告牌进来便可。,6000.0,8000.0,7000.0,宁波-鄞州区,3-4年经验,本科
展馆策划,"五险一金,员工旅游,交通补贴,餐饮补贴,周末双休,全勤奖,节日福利,绩效奖金,加班补贴,带薪年假",文案/策划,,深圳丝路数字视觉股份有限公司,上市公司,1000-5000人,"影视/媒体/艺术/文化传播,公关/市场推广/会展",【关于丝路视觉科技股份有限公司】丝路，中国CG行业***股，证券代码：300556 。愿景：用数字定义你的视界使命：创造超乎想象的视觉体验丝路视觉立足于视觉科技及应用行业，以CG技术为核心，以“为客户创造超乎想象的视觉体验”为使命，为各行业提供***的数字视觉创意与展示技术整体解决方案，依托“文化+科技+资本”的战略，广泛链接全球顶尖权威机构 Siggraph的世界级资源，融入企业发展，力争成为数字视觉科技与应用领域的影响全球的中国力量。   【主营业务】设计可视化 | 视觉营销 | 展览展示 | 数字舞美 | CG培训 | 渲染农场【企业荣誉】国家高新技术企业国家重点动漫企业国家会展产业“金手指”奖中国展览馆协会展览工程一级资质 【学术荣誉】北京大学生电影节推荐视觉艺术机构《2050北京新景象》荣登《时尚先生》杂志作品多次被Autodesk 2009-2011 showreel 收录作品多次被《CGM数字娱乐技术杂志》收录作品多次被《CG World时代漫游-32d杂志》收录多项作品入围“中国数码艺术专业委员会奖”【事业部介绍】设计可视化事业部主要通过数字技术，对建筑或规划设计建成的效果进行静态或动态的表达或呈现 。数字营销事业部致力于数字创意领域。为地产、商业、政府、文旅等客户建立数字创意体验。如影视动画、产品动画、形象宣传片、VR互动、APP交互、舞美创意、展览展示空间体验等。展览展示事业部紧扣国家发展战略，为国家发展及各城市战略提供数字化展览展示的整体解决方案；从城市规划馆为起点，向城市整体品味生活呈现提供整体解决方案。X实验室创意媒体中心，体验设计，专为各个领域的客户策划、设计、建造并布置展示项目，我们致力为参观者创造生动的参观环境，提供丰富有益的资讯，并与观众进行有效互动，让参观者拥有独特的体验，使人与人之间更加紧密，触动心灵，活跃思维，手脑并用。,10000.0,18000.0,14000.0,深圳,2年经验,本科
展览展示设计/美陈设计/三维设计,"五险一金,定期体检,补充医疗保险,补充公积金,员工旅游,交通补贴,通讯补贴,年终奖金,绩效奖金","广告创意/设计经理,展览/展示/店面设计","工作职责：,1、配合策展团队，制作并完善特展/主题展/临展/互动体验展的空间设计（布局图、效果图、施工图、电路图等）。,2、管理搭建供应商、道具供应商，负责布展搭建过程中的现场施工管理，包括施工进度、质量、安全、现场操作规范符合业主要求等； ,3、领导安排的其他工作。,任职条件：,1、从事相关设计或搭建管理工作3年以上工作经验；,2、熟练操作3DMAX、AutoCAD、PS、CorelDraw、AI等设计软件，独立完成展览整套制图过程；,3、熟悉搭建材料、灯光、成本控制等信息；,4、拥有良好的职业道德，较好的沟通协调能力；,5、环艺、装潢、展览展示等相关专业优先；,6、服务过展览展会、商业中心者优先；",上海尊安同恒文化创意发展有限公司,民营公司,少于50人,"影视/媒体/艺术/文化传播,公关/市场推广/会展","上海尊安同恒文化创意发展有限公司，是文创特展行业整合平台及运营服务商。公司核心团队专注IP授权运营10余年，以优质主题内容为核心,通过结合前沿科技，运用丰富的艺术表现形式，打造炫酷震撼的情境化互动体验场景，让更多消费者通过体验活动，满足其精神愉悦的需求。公司。      尊安运营过的IP品牌包括：PAUL FRANK大嘴猴、DISNEY迪斯尼、MINION小黄人、国家地理、超级飞侠、圣斗士星矢、队长小翼、LINE FRIENDS、漫威、三体、上海国际马拉松、KOBITOS丑比头、成龙集团、2022年北京冬奥会、同道大叔、顾村樱花节等。",10000.0,15000.0,12500.0,上海,5-7年经验,大专
空间设计/展览设计/设计搭建/3D设计,"五险一金,定期体检,绩效奖金,交通补贴,补充公积金,通讯补贴,专业培训,年终奖金,商业医疗保险,员工旅游","展览/展示/店面设计,室内设计","工作职责：,1、配合策展团队，制作并完善特展/主题展/临展/互动体验展的空间设计（布局图、效果图、施工图、电路图等）。,2、管理搭建供应商、道具供应商，负责布展搭建过程中的现场施工管理，包括施工进度、质量、安全、现场操作规范符合业主要求等； ,3、领导安排的其他工作。,任职条件：,1、从事相关设计或搭建管理工作2年以上工作经验；,2、熟练操作3DMAX、AutoCAD、PS、AI等设计软件，独立完成展览整套制图过程；,3、熟悉搭建材料、灯光、成本控制等信息；,4、拥有良好的职业道德，较好的沟通协调能力；,5、环艺、装潢、展览展示等相关专业优先；,6、服务过展览展会、商业中心者优先；",上海尊安同恒文化创意发展有限公司,民营公司,少于50人,"影视/媒体/艺术/文化传播,公关/市场推广/会展","上海尊安同恒文化创意发展有限公司，是文创特展行业整合平台及运营服务商。公司核心团队专注IP授权运营10余年，以优质主题内容为核心,通过结合前沿科技，运用丰富的艺术表现形式，打造炫酷震撼的情境化互动体验场景，让更多消费者通过体验活动，满足其精神愉悦的需求。公司。      尊安运营过的IP品牌包括：PAUL FRANK大嘴猴、DISNEY迪斯尼、MINION小黄人、国家地理、超级飞侠、圣斗士星矢、队长小翼、LINE FRIENDS、漫威、三体、上海国际马拉松、KOBITOS丑比头、成龙集团、2022年北京冬奥会、同道大叔、顾村樱花节等。",8000.0,10000.0,9000.0,上海,1年经验,大专
公关策划经理,"五险一金,补充医疗保险,员工旅游,交通补贴,餐饮补贴,专业培训,绩效奖金,年终奖金,定期体检",公关经理,"3、 制定品牌推广策划方案，线上线下活动创意策划，进行事件活动策划、线下活动策展，并执行落地；,4、对外宣传资料/文案/PR需求文档的撰写、平面物料及视频物料的方案策划并完成物料制作落地；,5、进行市场调查，收集相关行业市场信息，定期收集竞争对手信息，了解竞争对手的动态，并整理、分析，形成报告；,任职资格：,1、3年以上医疗行业媒体、公关策划工作经验，大学本科以上学历；,2、熟悉医疗/健康管理/器械产品行业，参与过行业事件的组织与报道，对短视频、行业研究报道、专访报道等传播形式有实操经验，拥有医疗行业媒体资源者优先；,3、优秀的逻辑思维能力，具有良好的语言表达能力，出色的文字组织能力，快速学习能力，能够独立进行内容产品的策划；,4、拥有广告创意或传播策划经验，拥有医疗行业线上线下合作推广开拓能力； ,5、优秀的沟通协作、执行及项目管理能力，强烈的责任心和自我驱动力，能够协调各项资源，顺利完成目标；,6、善于主动了解新事物，对新事物及时下热门事件敏感，性格开朗，有娱乐精神。",杭州诺辉健康科技有限公司,合资,150-500人,"制药/生物工程,医疗设备/器械",诺辉健康创立于 2013 年，是一家创新型的生物高科技公司，专注于高发癌症居家早期筛查和基因检测服务。诺辉健康致力于通过生物科技手段降低癌症的发生率和死亡率，率先提出了癌症早筛的口号， 并矢志不移地推动癌症早筛进入千家万户，让民众得以享受便捷高效的健康服务。目前，诺辉健康在北京、杭州、广州均设有医学检验实验室，拥有国内先进医学检验设施，为用户提供精准、专业、可信赖的早癌筛查服务。公司网址：http://www.newhorizonbio.com,15000.0,20000.0,17500.0,北京-昌平区,3-4年经验,本科
美陈策划/营销活动策划/展览策划/展馆策划,"五险一金,补充公积金,交通补贴,通讯补贴,年终奖金,定期体检,补充医疗保险,员工旅游,绩效奖金,股票期权","展览/展示/店面设计,市场企划经理/主管","1、负责IP主题展或特展的总体策划及创意设计方案；,2、根据客户需求或场地实际情况，对已有展览方案进行调整升级；,3、负责展览的空间布局、动线、展项及展览道具的创意设计；,4、了解行业最新的多媒体技术及互动方式，不断提升展览品质；,5、撰写策展方案，完成方案中的设计及文案；,6、领导安排的其他工作。,岗位要求：,1、本科及以上学历，会展策划、广告策划、艺术设计、多媒体展示等相关专业优先；,2、有二年以上相关经验，有商业美陈或艺术展览策划经验优先； ,3、熟练使用CAD、3DMAX、Sketch-up、PS等设计软件；,4、有创新思维，对热点及时尚潮流信息有高敏感度； ,                                                ,5、有较好的协调能力，及团队协作精神，抗压力强。",上海尊安同恒文化创意发展有限公司,民营公司,少于50人,"影视/媒体/艺术/文化传播,公关/市场推广/会展","上海尊安同恒文化创意发展有限公司，是文创特展行业整合平台及运营服务商。公司核心团队专注IP授权运营10余年，以优质主题内容为核心,通过结合前沿科技，运用丰富的艺术表现形式，打造炫酷震撼的情境化互动体验场景，让更多消费者通过体验活动，满足其精神愉悦的需求。公司。      尊安运营过的IP品牌包括：PAUL FRANK大嘴猴、DISNEY迪斯尼、MINION小黄人、国家地理、超级飞侠、圣斗士星矢、队长小翼、LINE FRIENDS、漫威、三体、上海国际马拉松、KOBITOS丑比头、成龙集团、2022年北京冬奥会、同道大叔、顾村樱花节等。",10000.0,15000.0,12500.0,上海,2年经验,本科
项目方案策划,"五险一金,交通补贴,餐饮补贴,年终奖金,定期体检,员工旅游,晋升平台,7小时/天","影视策划/制作人员,房地产项目/策划主管/专员","岗位职责：,1、对展览展示项目进行分析、定位，提出项目创意策划、统筹主题，数字多媒体展示形式设计策划思路方案；,2、跟进策划方案的撰写，把握主题和调性，控制进度按时完成，保证方案的质量；,3、协助设计师完成项目的设计文案、策展大纲等工作；,4、展示、讲解项目创意，有较强的沟通与提案能力。,任职资格：,1、本科或以上学历；数字多媒体、展览设计、中文、新闻、艺术类、广告等相关专业毕业。 2年以上展览展示或数字多媒展厅策划设计经验；,2、创意型策略人才，准确了解客户要求，能正确把握策划方向。对数字多媒体展览展示有独到的理解能力，了解多种数字多媒体展示形式与世界最新的数字多媒体展览展示潮流。对展览展示空间设计有一定程度的了解；,3、性格开朗热情，具有团队协作精神，有良好的口头表达能力，形象良好，文字表达能力出色，思路清晰活跃，有提案经验；,4、熟练使用Microsoft Office等软件，熟悉多样的PPT表现形式。",深圳市宝视达广告控股有限公司,民营公司,50-150人,"广告,影视/媒体/艺术/文化传播",深圳市宝视达广告控股有限公司（BEXTA宝视达）成立于2001年，深度结合视觉创意与交互体验的商业展示模式，是一家影视文化创作与互联网科技技术研发型企业，并成为深圳国家影视动漫公共技术服务平台运营单位，拥有全国***自主研发的“全流程项目管理平台”，是行业“商业影视互动创意与体验技术”综合解决方案倡导者。获得国家高新技术企业资质、中国广告企业百强资质，18年来斩获诸多国际及国内广告大奖，总部设在深圳，于北京、上海、香港设立了多个独立办事处，同时在比利时、德国、英国近12个国家设立联合办事处，辐射全球业务并整合全球资源，全球300+专业服务团队，是全国最早提出商业数字化视觉与传播为理念的广告集团企业，核心业务涵盖商业影视创作、品牌视觉创意、商业展览展示、终端数字化陈列、数字整合营销，专注服务于世界五百强及中国百强企业，助力商业合作伙伴在品牌传播过程中不断丰富品牌价值，提升品牌转化率。,10000.0,15000.0,12500.0,深圳-罗湖区,2年经验,大专
策划经理,,"活动策划,房地产项目/策划经理","1、使用公司IP形象，负责撰写针对商业地产开发运营的客户的相关企划案（如：商场、公园、街区等） ,2、协助完成公司宣传资料、公司为客户打造的品牌内容编辑等策划执行工作；       ,3、负责商场线下活动方案内容策划、互动设计、渠道合作等、依托新媒体展开品牌传播，线上活动、互动营销的策划和执行。,4、脑洞大，有创意，并且能适应和发掘不同ip形象的魅力，做出准确、有传播力的策划和创意；,5、熟悉新媒体的内容运营及传播推广方式，设计和组织传播活动，增加产品和内容的口碑传播；,6、综合运用各种运营方式，引导用户分享，增强用户粘性，提升用户活跃度，维护用户群体的关系，确保用户互动氛围良性提升；,7、对公司产品、用户、活动的运营转化率进行优化配置和提出合理优质方案，通过用户调研和竞品公司方案的研究，拟定针对性方案，持续优化传播效果。,8、配合参与公司对内对外文案策划、撰写、编辑与校对；,9、包括：梳理Brief和策略思路，组织创意讨论，形成有创意的传播策略和媒体策略，完成方案撰写及客户提案沟通，根据客户反馈不断调整及完善。,10.协同Account, 创意等部门，对策划创意提案的整体出品负责，跟进监督广告执行, ,任职资格：,1、有相关商业策展类经验，,2、,  ,3、文笔好，有软文推广、网络推广、活动策划与执行的实际操作经验，文字功底深厚；       ,4、了解卡通电影、动画IP、艺术类IP等内容 ,5、,6、,7、,8、熟练使用Photoshop优先, ",北京粉丝科技有限公司,上市公司,150-500人,"公关/市场推广/会展,计算机软件",多年服务于国内外著名IP品牌，专业至力于衍生品的产品开发设计。长年与DISNEY，梦工厂等大型卡通公司合作，共同负责开发相关卡通产品开发和创意设计工作。如：大型活动，商展会展，衍生品产品开发，包装设计，相关主题活动推广物料设计等。公司环境描述1、工作地点位于上海小资且具有创意的浪漫大地段2、舒适的HOME OFFICE办公环境，在轻松惬意的环境中让灵感迸发3、如果你也是海漂一族，我们希望集合可爱开朗的你，让这里成为你上海的家,10000.0,15000.0,12500.0,上海-长宁区,2年经验,本科
宴会设计师,"五险一金,员工旅游,带薪年假,专业培训","平面设计经理/主管,婚礼/庆典策划服务","1.具备良好沟通能力，了解客户需求，为其提供有创意的场景设计方案，并完成提案；,2.视觉传达、环艺等设计类专业毕业，审美佳，具备手绘能力，能完整表达创意输出；,3.负责场景设计从无到有的实操工作，对场景最终效果负责；,4.有婚礼、策展、美陈类工作经验，对各种工艺、材质了解者尤佳；,5.熟悉使用PS、AI、ID、CorelDRAW、3DMAX等设计软件，能独立完成宴会场景设计；,6.熟悉各种婚礼材质及用途，配合执行部门完成后期执行施工。,薪资福利：,该职位全职工作属于公司正式员工编制，一经录用将享有,1、薪酬由岗位工资+职务工资+提成工资+绩效工资等构成,2、五险一金,3、年中+年终奖励,4、公司不定期开展培训，为成员提供各类型与发展机会,5、每月提供零食+每年公司旅游+季度聚餐,6、丰富的企业文化，打造快乐的活力的工作氛围",深圳市态度私人文化传播有限公司,民营公司,50-150人,"生活服务,娱乐/休闲/体育",态度私人婚礼成立于2012年，主创团队成员均来自日本流行婚礼资讯杂志，接受过国外***的婚礼知识体系培训，接触最前沿的婚礼流行资讯，拥有丰富的婚礼会展，大型婚礼秀的创作及执行经验。成立至今，团队不断扩大，我们始终以培养高素质综合能力强的团队为目标，为更多的新人提供更优质的服务及出品。      目前，态度已经从婚礼策划转型到集婚礼策划，商业活动，婚礼培训，图书出版等多元化发展的综合型公司。专注于婚礼，却不止于婚礼。多元化的发展，让我们多维度地看待变化的市场，为婚礼带来更多灵感和创新,6000.0,8000.0,7000.0,佛山-顺德区,2年经验,大专
